Period,Return
11/1/1930,-0.0060606060606061465
12/1/1930,-0.018292682926829097
1/1/1931,-0.01242236024844727
2/1/1931,-0.012578616352201324
3/1/1931,-0.0063694267515923345
4/1/1931,-0.0064102564102563875
5/1/1931,-0.012903225806451568
6/1/1931,-0.013071895424836671
7/1/1931,0.0
8/1/1931,0.0
9/1/1931,-0.006622516556291367
10/1/1931,-0.006666666666666643
11/1/1931,-0.01342281879194638
12/1/1931,-0.0068027210884353505
1/1/1932,-0.020547945205479378
2/1/1932,-0.01398601398601406
3/1/1932,-0.007092198581560258
4/1/1932,-0.0071428571428571175
5/1/1932,-0.01438848920863317
6/1/1932,-0.007299270072992675
7/1/1932,0.0
8/1/1932,-0.007352941176470562
9/1/1932,-0.007407407407407381
10/1/1932,-0.007462686567164152
11/1/1932,-0.007518796992481309
12/1/1932,-0.007575757575757549
1/1/1933,-0.01526717557251903
2/1/1933,-0.015503875968992331
3/1/1933,-0.007874015748031468
4/1/1933,0.0
5/1/1933,0.0
6/1/1933,0.007936507936507908
7/1/1933,0.03149606299212601
8/1/1933,0.007633587786259515
9/1/1933,0.0
10/1/1933,0.0
11/1/1933,0.0
12/1/1933,0.0
1/1/1934,0.0
2/1/1934,0.0075757575757576835
3/1/1934,0.0
4/1/1934,0.0
5/1/1934,0.0
6/1/1934,0.007518796992481176
7/1/1934,0.0
8/1/1934,0.0
9/1/1934,0.014925373134328304
10/1/1934,-0.007352941176470562
11/1/1934,0.0
12/1/1934,-0.007407407407407381
1/1/1935,0.014925373134328304
2/1/1935,0.007352941176470562
3/1/1935,0.0
4/1/1935,0.007299270072992805
5/1/1935,0.0
6/1/1935,-0.007246376811594305
7/1/1935,0.0
8/1/1935,0.0
9/1/1935,0.0
10/1/1935,0.0
11/1/1935,0.007299270072992805
12/1/1935,0.0
1/1/1936,0.0
2/1/1936,0.0
3/1/1936,-0.007246376811594305
4/1/1936,0.0
5/1/1936,0.0
6/1/1936,0.007299270072992805
7/1/1936,0.007246376811594177
8/1/1936,0.007194244604316521
9/1/1936,0.0
10/1/1936,0.0
11/1/1936,0.0
12/1/1936,0.0
1/1/1937,0.0071428571428571175
2/1/1937,0.0
3/1/1937,0.007092198581560258
4/1/1937,0.007042253521126861
5/1/1937,0.006993006993006968
6/1/1937,0.0
7/1/1937,0.00694444444444442
8/1/1937,0.0
9/1/1937,0.006896551724137907
10/1/1937,0.0
11/1/1937,-0.006849315068493127
12/1/1937,-0.006896551724137907
1/1/1938,-0.013888888888888963
2/1/1938,-0.007042253521126736
3/1/1938,0.0
4/1/1938,0.007092198581560258
5/1/1938,-0.007042253521126736
6/1/1938,0.0
7/1/1938,0.0
8/1/1938,0.0
9/1/1938,0.0
10/1/1938,-0.007092198581560258
11/1/1938,0.0
12/1/1938,0.0
1/1/1939,0.0
2/1/1939,-0.0071428571428571175
3/1/1939,0.0
4/1/1939,-0.007194244604316521
5/1/1939,0.0
6/1/1939,0.0
7/1/1939,0.0
8/1/1939,0.0
9/1/1939,0.021739130434782532
10/1/1939,-0.007092198581560258
11/1/1939,0.0
12/1/1939,0.0
1/1/1940,-0.0071428571428571175
2/1/1940,0.007194244604316521
3/1/1940,0.0
4/1/1940,0.0
5/1/1940,0.0
6/1/1940,0.0071428571428571175
7/1/1940,-0.007092198581560258
8/1/1940,0.0
9/1/1940,0.0
10/1/1940,0.0
11/1/1940,0.0
12/1/1940,0.0071428571428571175
1/1/1941,0.0
2/1/1941,0.0
3/1/1941,0.007092198581560258
4/1/1941,0.007042253521126861
5/1/1941,0.006993006993006968
6/1/1941,0.02083333333333326
7/1/1941,0.0
8/1/1941,0.01360544217687082
9/1/1941,0.01342281879194626
10/1/1941,0.013245033112582853
11/1/1941,0.006535947712418277
12/1/1941,0.0064935064935064705
1/1/1942,0.012903225806451568
2/1/1942,0.006369426751592447
3/1/1942,0.01265822784810122
4/1/1942,0.006250000000000089
5/1/1942,0.012422360248447159
6/1/1942,0.0
7/1/1942,0.006134969325153243
8/1/1942,0.006097560975609843
9/1/1942,0.0
10/1/1942,0.012121212121212078
11/1/1942,0.005988023952095894
12/1/1942,0.005952380952380825
1/1/1943,0.0
2/1/1943,0.0
3/1/1943,0.01775147928994087
4/1/1943,0.011627906976744146
5/1/1943,0.0057471264367816915
6/1/1943,0.0
7/1/1943,-0.005714285714285796
8/1/1943,-0.005747126436781487
9/1/1943,0.005780346820809125
10/1/1943,0.0
11/1/1943,0.0
12/1/1943,0.0
1/1/1944,0.0
2/1/1944,0.0
3/1/1944,0.0
4/1/1944,0.0057471264367816915
5/1/1944,0.0
6/1/1944,0.005714285714285796
7/1/1944,0.0056818181818180605
8/1/1944,0.0
9/1/1944,0.0
10/1/1944,0.0
11/1/1944,0.0
12/1/1944,0.005649717514124374
1/1/1945,0.0
2/1/1945,0.0
3/1/1945,0.0
4/1/1945,0.0
5/1/1945,0.005617977528089768
6/1/1945,0.01117318435754206
7/1/1945,0.0
8/1/1945,0.0
9/1/1945,0.0
10/1/1945,0.0
11/1/1945,0.0
12/1/1945,0.0055248618784529205
1/1/1946,0.0
2/1/1946,-0.005494505494505378
3/1/1946,0.011049723756906037
4/1/1946,0.005464480874316823
5/1/1946,0.00543478260869573
6/1/1946,0.010810810810810773
7/1/1946,0.05882352941176478
8/1/1946,0.02020202020202013
9/1/1946,0.009900990099009866
10/1/1946,0.01960784313725501
11/1/1946,0.024038461538461536
12/1/1946,0.009389671361502313
1/1/1947,0.0
2/1/1947,0.0
3/1/1947,0.01860465116279063
4/1/1947,0.0
5/1/1947,0.0
6/1/1947,0.004566210045662165
7/1/1947,0.00909090909090906
8/1/1947,0.013513513513513545
9/1/1947,0.022222222222222223
10/1/1947,0.0
11/1/1947,0.004347826086956583
12/1/1947,0.012987012987012863
1/1/1948,0.012820512820512851
2/1/1948,-0.008438818565400814
3/1/1948,-0.004255319148936231
4/1/1948,0.017094017094017186
5/1/1948,0.004201680672268818
6/1/1948,0.008368200836820203
7/1/1948,0.012448132780082869
8/1/1948,0.004098360655737763
9/1/1948,0.0
10/1/1948,-0.004081632653061282
11/1/1948,-0.00819672131147538
12/1/1948,-0.004132231404958589
1/1/1949,-0.004149377593361055
2/1/1949,-0.008333333333333304
3/1/1949,0.0
4/1/1949,0.004201680672268818
5/1/1949,-0.004184100418409953
6/1/1949,0.004201680672268818
7/1/1949,-0.008368200836820055
8/1/1949,0.004219409282700482
9/1/1949,0.004201680672268818
10/1/1949,-0.008368200836820055
11/1/1949,0.004219409282700482
12/1/1949,-0.008403361344537785
1/1/1950,-0.00423728813559328
2/1/1950,0.0
3/1/1950,0.004255319148936231
4/1/1950,0.0
5/1/1950,0.00423728813559313
6/1/1950,0.004219409282700482
7/1/1950,0.012605042016806753
8/1/1950,0.008298755186721962
9/1/1950,0.0041152263374484715
10/1/1950,0.008196721311475526
11/1/1950,0.004065040650406417
12/1/1950,0.01214574898785428
1/1/1951,0.015999999999999945
2/1/1951,0.011811023622047273
3/1/1951,0.003891050583657643
4/1/1951,0.0
5/1/1951,0.003875968992247979
6/1/1951,0.0
7/1/1951,0.0
8/1/1951,0.0
9/1/1951,0.007722007722007832
10/1/1951,0.003831417624520991
11/1/1951,0.007633587786259515
12/1/1951,0.0037878787878788418
1/1/1952,0.0
2/1/1952,-0.007547169811320728
3/1/1952,0.0
4/1/1952,0.0038022813688212117
5/1/1952,0.0
6/1/1952,0.0037878787878788418
7/1/1952,0.007547169811320728
8/1/1952,0.0
9/1/1952,0.0
10/1/1952,0.0
11/1/1952,0.0
12/1/1952,0.0
1/1/1953,-0.0037453183520598453
2/1/1953,-0.0037593984962406546
3/1/1953,0.003773584905660431
4/1/1953,0.0
5/1/1953,0.003759398496240521
6/1/1953,0.0037453183520599785
7/1/1953,0.0
8/1/1953,0.00373134328358201
9/1/1953,0.0
10/1/1953,0.003717472118959161
11/1/1953,-0.0037037037037037563
12/1/1953,0.0
1/1/1954,0.0
2/1/1954,0.0
3/1/1954,0.0
4/1/1954,-0.0037174721189590287
5/1/1954,0.00373134328358201
6/1/1954,0.0
7/1/1954,0.0
8/1/1954,0.0
9/1/1954,-0.0037174721189590287
10/1/1954,0.0
11/1/1954,0.0
12/1/1954,-0.0037313432835821424
1/1/1955,0.0
2/1/1955,0.0
3/1/1955,0.0
4/1/1955,0.0
5/1/1955,0.0
6/1/1955,0.0
7/1/1955,0.0037453183520599785
8/1/1955,0.0
9/1/1955,0.00373134328358201
10/1/1955,0.0
11/1/1955,0.0
12/1/1955,-0.0037174721189590287
1/1/1956,0.0
2/1/1956,0.0
3/1/1956,0.0
4/1/1956,0.00373134328358201
5/1/1956,0.003717472118959161
6/1/1956,0.007407407407407381
7/1/1956,0.007352941176470562
8/1/1956,-0.0036496350364962726
9/1/1956,0.003663003663003585
10/1/1956,0.0036496350364964023
11/1/1956,0.0
12/1/1956,0.003636363636363688
1/1/1957,0.0
2/1/1957,0.003623188405797024
3/1/1957,0.0036101083032491488
4/1/1957,0.003597122302158197
5/1/1957,0.0035842293906810548
6/1/1957,0.003571428571428622
7/1/1957,0.007117437722419903
8/1/1957,0.0
9/1/1957,0.0
10/1/1957,0.0
11/1/1957,0.003533568904593564
12/1/1957,0.0
1/1/1958,0.007042253521126861
2/1/1958,0.0
3/1/1958,0.006993006993006968
4/1/1958,0.0034722222222221483
5/1/1958,0.0
6/1/1958,0.0
7/1/1958,0.003460207612456797
8/1/1958,-0.0034482758620690145
9/1/1958,0.0
10/1/1958,0.0
11/1/1958,0.003460207612456797
12/1/1958,-0.0034482758620690145
1/1/1959,0.003460207612456797
2/1/1959,-0.0034482758620690145
3/1/1959,0.0
4/1/1959,0.003460207612456797
5/1/1959,0.0
6/1/1959,0.0034482758620690145
7/1/1959,0.0034364261168384146
8/1/1959,0.0
9/1/1959,0.003424657534246624
10/1/1959,0.0034129692832763777
11/1/1959,0.0
12/1/1959,0.0
1/1/1960,-0.0034013605442176145
2/1/1960,0.0034129692832763777
3/1/1960,0.0
4/1/1960,0.0034013605442177355
5/1/1960,0.0
6/1/1960,0.0033898305084746243
7/1/1960,0.0
8/1/1960,0.0
9/1/1960,0.0
10/1/1960,0.006756756756756733
11/1/1960,0.0
12/1/1960,0.0
1/1/1961,0.0
2/1/1961,0.0
3/1/1961,0.0
4/1/1961,0.0
5/1/1961,0.0
6/1/1961,0.0
7/1/1961,0.00671140939597313
8/1/1961,-0.003333333333333381
9/1/1961,0.003344481605351218
10/1/1961,0.0
11/1/1961,0.0
12/1/1961,0.0
1/1/1962,0.0
2/1/1962,0.003333333333333381
3/1/1962,0.0
4/1/1962,0.0033222591362125535
5/1/1962,0.0
6/1/1962,0.0
7/1/1962,0.0033112582781457426
8/1/1962,0.0
9/1/1962,0.00330033003300323
10/1/1962,0.0
11/1/1962,0.0
12/1/1962,0.0
1/1/1963,0.0
2/1/1963,0.0
3/1/1963,0.0032894736842105734
4/1/1963,0.0
5/1/1963,0.0
6/1/1963,0.0032786885245902103
7/1/1963,0.0032679738562090806
8/1/1963,0.0
9/1/1963,0.0
10/1/1963,0.0032573289902280596
11/1/1963,0.0
12/1/1963,0.0032467532467531776
1/1/1964,0.0
2/1/1964,0.0
3/1/1964,0.0
4/1/1964,0.0
5/1/1964,0.0
6/1/1964,0.0032362459546926028
7/1/1964,0.003225806451612949
8/1/1964,-0.0032154340836013317
9/1/1964,0.003225806451612949
10/1/1964,0.0
11/1/1964,0.0032154340836012176
12/1/1964,0.0
1/1/1965,0.0
2/1/1965,0.0
3/1/1965,0.0032051282051282506
4/1/1965,0.00319488817891367
5/1/1965,0.0
6/1/1965,0.006369426751592447
7/1/1965,0.0
8/1/1965,0.0
9/1/1965,0.0
10/1/1965,0.0031645569620252488
11/1/1965,0.0
12/1/1965,0.0031545741324921586
1/1/1966,0.0
2/1/1966,0.006289308176100607
3/1/1966,0.0031250000000000444
4/1/1966,0.0062305295950154434
5/1/1966,0.0
6/1/1966,0.003095975232198187
7/1/1966,0.003086419753086464
8/1/1966,0.0061538461538462414
9/1/1966,0.0
10/1/1966,0.0061162079510702055
11/1/1966,0.0
12/1/1966,0.0
1/1/1967,0.0
2/1/1967,0.0
3/1/1967,0.0030395136778115935
4/1/1967,0.0030303030303030732
5/1/1967,0.0030211480362538194
6/1/1967,0.0030120481927709128
7/1/1967,0.003003003003003046
8/1/1967,0.002994011976047947
9/1/1967,0.002985074626865714
10/1/1967,0.0029761904761905185
11/1/1967,0.002967359050444935
12/1/1967,0.002958579881656847
1/1/1968,0.005899705014749347
2/1/1968,0.0029325513196481355
3/1/1968,0.0029239766081869682
4/1/1968,0.0029154518950437734
5/1/1968,0.002906976744186088
6/1/1968,0.005797101449275445
7/1/1968,0.005763688760806793
8/1/1968,0.0028653295128940235
9/1/1968,0.002857142857142898
10/1/1968,0.005698005698005576
11/1/1968,0.00283286118980174
12/1/1968,0.002824858757062187
1/1/1969,0.0028169014084507443
2/1/1969,0.005617977528089768
3/1/1969,0.008379888268156544
4/1/1969,0.005540166204986032
5/1/1969,0.002754820936639158
6/1/1969,0.005494505494505573
7/1/1969,0.005464480874316823
8/1/1969,0.00543478260869573
9/1/1969,0.002702702702702741
10/1/1969,0.00539083557951471
11/1/1969,0.005361930294906243
12/1/1969,0.0053333333333334095
1/1/1970,0.002652519893899053
2/1/1970,0.005291005291005366
3/1/1970,0.005263157894736917
4/1/1970,0.007853403141361182
5/1/1970,0.0025974025974026343
6/1/1970,0.0051813471502589565
7/1/1970,0.005154639175257806
8/1/1970,0.0
9/1/1970,0.005128205128205201
10/1/1970,0.005102040816326422
11/1/1970,0.005076142131979768
12/1/1970,0.0050505050505049425
1/1/1971,0.0
2/1/1971,0.002512562814070388
3/1/1971,0.002506265664160437
4/1/1971,0.0025000000000000356
5/1/1971,0.004987531172069719
6/1/1971,0.007444168734491422
7/1/1971,0.002463054187192153
8/1/1971,0.0024570024570023173
9/1/1971,0.0
10/1/1971,0.002450980392156898
11/1/1971,0.0
12/1/1971,0.004889975550122319
1/1/1972,0.0
2/1/1972,0.0048661800486616965
3/1/1972,0.002421307506053303
4/1/1972,0.002415458937198102
5/1/1972,0.0024096385542169015
6/1/1972,0.002403846153846188
7/1/1972,0.004796163069544262
8/1/1972,0.002386634844868769
9/1/1972,0.002380952380952415
10/1/1972,0.004750593824227927
11/1/1972,0.0023640661938534617
12/1/1972,0.0023584905660377696
1/1/1973,0.002352941176470622
2/1/1973,0.007042253521126694
3/1/1973,0.009324009324009291
4/1/1973,0.006928406466512801
5/1/1973,0.006880733944954063
6/1/1973,0.006833712984054767
7/1/1973,0.0022624434389138985
8/1/1973,0.018058690744921092
9/1/1973,0.0022172949002217607
10/1/1973,0.008849557522123862
11/1/1973,0.00657894736842099
12/1/1973,0.006535947712418394
1/1/1974,0.008658008658008627
2/1/1974,0.012875536480686725
3/1/1974,0.01271186440677954
4/1/1974,0.004184100418410101
5/1/1974,0.01250000000000003
6/1/1974,0.00823045267489709
7/1/1974,0.00816326530612242
8/1/1974,0.01214574898785428
9/1/1974,0.012000000000000028
10/1/1974,0.009881422924901186
11/1/1974,0.00782778864970643
12/1/1974,0.007766990291262109
1/1/1975,0.0038535645472062207
2/1/1975,0.007677543186180395
3/1/1975,0.0038095238095238637
4/1/1975,0.003795066413662158
5/1/1975,0.005671077504725979
6/1/1975,0.007518796992481176
7/1/1975,0.011194029850746294
8/1/1975,0.0018450184501843968
9/1/1975,0.005524861878453117
10/1/1975,0.005494505494505442
11/1/1975,0.007285974499089227
12/1/1975,0.0036166365280289846
1/1/1976,0.0018018018018018274
2/1/1976,0.003597122302158197
3/1/1976,0.0017921146953405274
4/1/1976,0.003577817531305954
5/1/1976,0.007130124777183575
6/1/1976,0.005309734513274286
7/1/1976,0.005281690140845146
8/1/1976,0.005253940455341456
9/1/1976,0.0034843205574913386
10/1/1976,0.005208333333333284
11/1/1976,0.001727115716753047
12/1/1976,0.0034482758620690145
1/1/1977,0.005154639175257683
2/1/1977,0.01025641025641028
3/1/1977,0.006768189509306236
4/1/1977,0.008403361344537815
5/1/1977,0.004999999999999952
6/1/1977,0.006633499170812698
7/1/1977,0.004942339373970299
8/1/1977,0.0032786885245902103
9/1/1977,0.0032679738562090806
10/1/1977,0.0032573289902280596
11/1/1977,0.004870129870129824
12/1/1977,0.0032310177705977845
1/1/1978,0.006441223832528157
2/1/1978,0.006399999999999977
3/1/1978,0.00794912559618442
4/1/1978,0.007886435331230283
5/1/1978,0.00938967136150237
6/1/1978,0.010852713178294617
7/1/1978,0.007668711656441718
8/1/1978,0.004566210045662057
9/1/1978,0.007575757575757576
10/1/1978,0.009022556390977357
11/1/1978,0.004470938897168575
12/1/1978,0.0044510385756676134
1/1/1979,0.00886262924667643
2/1/1979,0.011713030746705669
3/1/1979,0.010130246020260534
4/1/1979,0.011461318051575891
5/1/1979,0.01274787535410773
6/1/1979,0.011188811188811149
7/1/1979,0.011065006915629283
8/1/1979,0.009575923392612899
9/1/1979,0.010840108401083973
10/1/1979,0.008042895442359364
11/1/1979,0.00930851063829791
12/1/1979,0.010540184453227894
1/1/1980,0.014341590612776978
2/1/1980,0.014138817480719905
3/1/1980,0.015209125475285025
4/1/1980,0.011235955056179848
5/1/1980,0.009876543209876508
6/1/1980,0.011002444987775131
7/1/1980,0.0
8/1/1980,0.007255139056831853
9/1/1980,0.00840336134453785
10/1/1980,0.00952380952380949
11/1/1980,0.00825471698113211
12/1/1980,0.009356725146198798
1/1/1981,0.008111239860950206
2/1/1981,0.010344827586206962
3/1/1981,0.006825938566552836
4/1/1981,0.006779661016949088
5/1/1981,0.007856341189674555
6/1/1981,0.008908685968819567
7/1/1981,0.011037527593818985
8/1/1981,0.007641921397379944
9/1/1981,0.009750812567714038
10/1/1981,0.0021459227467811462
11/1/1981,0.0032119914346894767
12/1/1981,0.0032017075773745694
1/1/1982,0.0031914893617020976
2/1/1982,0.003181336161187669
3/1/1982,-0.0010570824524312296
4/1/1982,0.004232804232804293
5/1/1982,0.009483667017913503
6/1/1982,0.012526096033402953
7/1/1982,0.005154639175257732
8/1/1982,0.0020512820512820803
9/1/1982,0.002047082906857757
10/1/1982,0.0030643513789580914
11/1/1982,-0.002036659877800436
12/1/1982,-0.004081632653061282
1/1/1983,0.0020491803278688816
2/1/1983,0.0010224948875256496
3/1/1983,0.0
4/1/1983,0.007150153217568831
5/1/1983,0.006085192697768849
6/1/1983,0.003024193548387068
7/1/1983,0.00402010050251262
8/1/1983,0.0030030030030029744
9/1/1983,0.00499001996007984
10/1/1983,0.002979145978152901
11/1/1983,0.0019801980198020084
12/1/1983,0.0009881422924900623
1/1/1984,0.005923000987166915
2/1/1984,0.004906771344455348
3/1/1984,0.001953124999999889
4/1/1984,0.004873294346978558
5/1/1984,0.0029097963142581122
6/1/1984,0.002901353965183725
7/1/1984,0.0038572806171648165
8/1/1984,0.0038424591738713326
9/1/1984,0.004784688995215311
10/1/1984,0.0028571428571428303
11/1/1984,0.0
12/1/1984,0.0
1/1/1985,0.001899335232668593
2/1/1985,0.004739336492890996
3/1/1985,0.003773584905660431
4/1/1985,0.004699248120300752
5/1/1985,0.003741814780168302
6/1/1985,0.0027958993476234592
7/1/1985,0.0018587360594795805
8/1/1985,0.0018552875695733103
9/1/1985,0.0027777777777777514
10/1/1985,0.003693444136657486
11/1/1985,0.002759889604415797
12/1/1985,0.0027522935779816255
1/1/1986,0.0027447392497712457
2/1/1986,-0.002737226277372237
3/1/1986,-0.004574565416285453
4/1/1986,-0.0018382352941176733
5/1/1986,0.002762430939226624
6/1/1986,0.005509641873278184
7/1/1986,0.0
8/1/1986,0.0018264840182648661
9/1/1986,0.004557885141294439
10/1/1986,0.0009074410163338867
11/1/1986,0.0009066183136900138
12/1/1986,0.0009057971014492239
1/1/1987,0.006334841628959302
2/1/1987,0.003597122302158197
3/1/1987,0.004480286738351255
4/1/1987,0.005352363960749408
5/1/1987,0.0035492457852705542
6/1/1987,0.0035366931918656562
7/1/1987,0.0026431718061673756
8/1/1987,0.00527240773286475
9/1/1987,0.005244755244755195
10/1/1987,0.0026086956521738885
11/1/1987,0.0008673026886384088
12/1/1987,0.0
1/1/1988,0.0025996533795493684
2/1/1988,0.0025929127052722314
3/1/1988,0.004310344827586207
4/1/1988,0.00515021459227463
5/1/1988,0.0034158838599488103
6/1/1988,0.00425531914893617
7/1/1988,0.00423728813559322
8/1/1988,0.004219409282700422
9/1/1988,0.006722689075630228
10/1/1988,0.0033388981636060574
11/1/1988,0.0008319467554076066
12/1/1988,0.0016625103906899655
1/1/1989,0.004979253112033148
2/1/1989,0.004128819157720892
3/1/1989,0.005756578947368445
4/1/1989,0.006541291905151244
5/1/1989,0.005686433793663711
6/1/1989,0.0024232633279482807
7/1/1989,0.002417405318291792
8/1/1989,0.0016077170418005516
9/1/1989,0.0032102728731942675
10/1/1989,0.0047999999999999545
11/1/1989,0.0023885350318472243
12/1/1989,0.0015885623510721893
1/1/1990,0.010309278350515554
2/1/1990,0.004709576138147522
3/1/1990,0.005468749999999911
4/1/1990,0.0015540015540016867
5/1/1990,0.0023273855702093324
6/1/1990,0.005417956656346882
7/1/1990,0.0038491147036181675
8/1/1990,0.009202453987729974
9/1/1990,0.00835866261398172
10/1/1990,0.006028636021100312
11/1/1990,0.0022471910112360403
12/1/1990,0.0
1/1/1991,0.0059790732436471065
2/1/1991,0.0014858841010402456
3/1/1991,0.0014836795252224674
4/1/1991,0.0014814814814813973
